customerid,loannumber,loanamount,totaldue,termdays,good_bad_flag,interest,interest_rate,age,longitude_gps,latitude_gps,loanamount_mean,totaldue_mean,termdays_mean,interest_mean,interest_rate_mean,diff_firstrepaiddate_firstduedate_mean,diff_closeddate_creationdate_mean,repaid_dayofweek_mean,due_dayofweek_mean,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Contract,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,employment_status_clients_non-defined
8a858e545cf8f7eb015cf918d0ed129a,2,10000.0,11500.0,15,1,1500.0,15.0,33,3.3918442000000004,6.451964,10000.0,11500.0,0.04,1500.0,15.0,-10.0,7.0,4.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e5d5bf3454f015bf3c38c482aa5,3,10000.0,13000.0,30,1,3000.0,30.0,26,3.3678461000000004,6.524732599999999,10000.0,12250.0,0.06,2250.0,22.5,-4.0,19.5,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e695d18c7a1015d1c3e840913e6,2,10000.0,13000.0,30,1,3000.0,30.0,28,7.432705599999999,10.5001621,10000.0,13000.0,0.08,3000.0,30.0,-10.0,21.0,4.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e6d5b252065015b2fa1ee3843da,4,20000.0,24500.0,30,0,4500.0,22.5,33,3.3808276,6.6017004,10000.0,11500.0,0.04,1500.0,15.0,-6.666666666666667,9.333333333333334,4.666666666666667,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858e715bd3fa19015bd7d998442e30,4,10000.0,11500.0,15,1,1500.0,15.0,30,4.6119802000000005,8.4117766,10000.0,11500.0,0.04,1500.0,15.0,6.0,21.0,3.0,1.6666666666666667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e7b55deef140155e587fc3b63ba,7,30000.0,34500.0,30,1,4500.0,15.0,39,3.2902753,6.6834544000000005,15000.0,16875.0,0.04,1875.0,13.125,-4.5,11.333333333333334,3.3333333333333335,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e885c63d379015c6ed663042002,3,10000.0,13000.0,30,1,3000.0,30.0,27,3.9175730000000004,6.8204492,10000.0,12250.0,0.06,2250.0,22.5,-4.0,18.5,0.0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eb25cf38c4b015cf3d1cb702960,2,10000.0,11500.0,15,1,1500.0,15.0,36,8.3332804,4.989016099999999,10000.0,11500.0,0.04,1500.0,15.0,-10.0,6.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8a858eba5b681df4015b703c75a501bc,6,30000.0,34500.0,30,1,4500.0,15.0,27,3.9114533,7.4366732,14000.0,17000.0,0.064,3000.0,21.0,-10.8,14.0,3.4,1.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ed25b1b19eb015b1b59dc1b15a7,7,30000.0,34500.0,30,1,4500.0,15.0,29,3.9233057000000002,7.7805084,10000.0,11562.5,0.04666666666666667,1562.5,15.625,-0.16666666666666666,18.0,1.5,1.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8a858ed759d079530159d127708943f6,7,30000.0,34500.0,30,1,4500.0,15.0,40,3.3611097,6.6235908,15000.0,18633.333333333332,0.08,3633.3333333333335,25.666666666666668,-3.5,27.0,3.1666666666666665,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858edd56236fc8015623c3a4f40467,7,10000.0,10750.0,15,1,750.0,7.5,25,3.3292904,6.6701801,10000.0,11225.0,0.04,1225.0,12.25,-5.5,10.5,1.6666666666666667,1.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ee159de9b420159dee292301739,7,20000.0,23000.0,30,1,3000.0,15.0,30,4.5661847,7.7837704,15000.0,18133.333333333332,0.06666666666666667,3133.3333333333335,20.666666666666668,-2.1666666666666665,23.5,1.5,1.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858eea5a232d51015a2452529c1455,12,30000.0,34500.0,30,1,4500.0,15.0,31,3.4025775,6.6139087,12727.272727272728,14381.818181818182,0.04363636363636363,1654.5454545454545,12.954545454545455,-10.181818181818182,6.363636363636363,1.7272727272727273,1.7272727272727273,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f0455d9feaf0155e0332396619d,4,20000.0,24500.0,30,1,4500.0,22.5,36,3.3182748999999996,6.6862710000000005,13333.333333333334,16333.333333333334,0.06666666666666667,3000.0,22.5,-1.3333333333333333,24.0,4.333333333333333,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f13556665aa015572d6e7b872de,14,50000.0,52500.0,30,1,2500.0,5.0,41,3.9040904000000003,7.4220429,30769.23076923077,35423.07692307692,0.09846153846153846,4653.846153846154,17.77,-3.769230769230769,27.76923076923077,2.4615384615384617,0.8461538461538461,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858f265b1416a5015b145705f24eb2,3,10000.0,13000.0,30,1,3000.0,30.0,37,7.482600099999999,10.446635,10000.0,13000.0,0.08,3000.0,30.0,-1.5,29.0,3.5,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858f2d5853901a015861e6f6315db1,10,30000.0,34500.0,30,1,4500.0,15.0,38,3.3833472,6.622821000000001,20000.0,22622.222222222223,0.05333333333333334,2622.222222222222,13.13,-8.444444444444445,12.0,3.4444444444444446,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858f365b2547f3015b30981af37cb7,5,10000.0,13000.0,30,1,3000.0,30.0,37,3.2858263,6.6103735,10000.0,11875.0,0.05,1875.0,18.75,1.75,21.0,2.75,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858887545183ca01546142802e4b4e,11,30000.0,39000.0,60,1,9000.0,30.0,48,3.3296052000000005,6.502574500000001,22000.0,26950.0,0.10400000000000001,4950.0,24.001000000000005,1.4,36.3,3.0,1.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a8588fd53c244bc0153c74fad72587f,9,30000.0,34500.0,30,1,4500.0,15.0,46,3.3033116999999996,6.4814050000000005,17500.0,21350.0,0.08,3850.0,23.9375,2.625,34.125,1.875,1.875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a8589a453bc422d0153c7d857e0190f,2,10000.0,13000.0,30,1,3000.0,30.0,42,3.3771647000000002,6.511681200000001,10000.0,13000.0,0.08,3000.0,30.0,-2.0,28.0,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e0156b782a10156e09c0f90725b,8,30000.0,34500.0,30,1,4500.0,15.0,36,7.430362,10.484724499999999,14285.714285714286,17828.571428571428,0.08,3542.8571428571427,26.285714285714285,-1.4285714285714286,29.0,2.4285714285714284,1.8571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e0a5a85cfaa015a89b1af345719,5,10000.0,12250.0,30,1,2250.0,22.5,32,3.3255133999999997,6.463679099999999,10000.0,12812.5,0.08,2812.5,28.125,-3.0,27.5,2.5,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e125c358780015c35aad25310ef,3,10000.0,13000.0,30,1,3000.0,30.0,37,6.4239287,5.7144113,10000.0,13000.0,0.08,3000.0,30.0,-19.5,10.5,4.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e195af64338015af6bc45ef5aef,2,10000.0,11000.0,15,1,1000.0,10.0,38,3.3919558,6.5675276,10000.0,11500.0,0.04,1500.0,15.0,-8.0,9.0,6.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e1e54e2aa5a0155059eabfa7cc1,2,10000.0,13000.0,30,1,3000.0,30.0,30,7.469311,9.0274759,10000.0,13000.0,0.08,3000.0,30.0,-7.0,23.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e2d565657b1015663ff20d43576,5,20000.0,24500.0,30,1,4500.0,22.5,29,3.8844632000000003,7.399487700000001,10000.0,12625.0,0.06999999999999999,2625.0,26.25,-3.5,23.25,4.0,2.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e345be813ea015be87d70855b44,2,10000.0,13000.0,30,1,3000.0,30.0,31,3.8770953,7.4266477,10000.0,13000.0,0.08,3000.0,30.0,-1.0,29.0,3.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e3d570f30bb0157146c32c418b7,8,30000.0,39000.0,60,1,9000.0,30.0,24,5.6283449999999995,6.4071383,18571.428571428572,22671.428571428572,0.09142857142857143,4100.0,23.16714285714286,0.14285714285714285,36.857142857142854,1.8571428571428572,1.7142857142857142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8a858e495cef1ef1015cf33d14dd7935,2,10000.0,12500.0,30,0,2500.0,25.0,32,7.323809700000001,9.1424705,10000.0,13000.0,0.08,3000.0,30.0,-7.0,25.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e5555780ea001557c46f2c91d97,3,10000.0,13000.0,30,1,3000.0,30.0,38,7.5160943,9.087736,10000.0,13000.0,0.08,3000.0,30.0,-1.5,30.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e615c832be8015c86f0d1082a70,2,10000.0,13000.0,30,1,3000.0,30.0,46,3.3645544999999997,6.6348152,10000.0,13000.0,0.08,3000.0,30.0,0.0,32.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e64590ae20001592265cda16d7b,2,10000.0,13000.0,30,1,3000.0,30.0,25,7.585180499999999,9.0277413,10000.0,11500.0,0.04,1500.0,15.0,-3.0,12.0,6.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e7655072083015517c8fe5b2942,5,30000.0,34500.0,30,1,4500.0,15.0,41,2.9913855,6.418329,13250.0,15818.75,0.06999999999999999,2568.75,21.5625,-6.5,21.75,2.25,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858e875b910dfe015b917802c4282b,4,10000.0,13000.0,30,1,3000.0,30.0,28,3.4080440999999997,6.729057000000001,10000.0,12500.0,0.06666666666666667,2500.0,25.0,1.3333333333333333,27.0,2.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e8a5c1c14b8015c208abf11720a,3,10000.0,13000.0,30,1,3000.0,30.0,45,3.9456262000000004,7.396416499999999,10000.0,12250.0,0.06,2250.0,22.5,0.0,23.5,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858e955aeb055e015aebee294a5a85,5,20000.0,22250.0,15,1,2250.0,11.25,29,7.5005417,6.435565,12500.0,15500.0,0.06999999999999999,3000.0,24.375,-6.5,20.75,3.25,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858e9d59e0997b0159ea88a18970b1,5,20000.0,24500.0,30,0,4500.0,22.5,37,3.3607767999999996,6.646284,12500.0,15875.0,0.08,3375.0,28.125,-2.0,28.5,2.25,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eb456e0b9490156fb7018a91a1e,12,10000.0,11500.0,15,1,1500.0,15.0,33,3.3582571000000003,6.6926761,10909.09090909091,12681.818181818182,0.04363636363636363,1772.7272727272727,15.681818181818182,2.4545454545454546,19.454545454545453,2.8181818181818183,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858eba5591bf2801559ae75c8d32bc,9,40000.0,48000.0,60,1,8000.0,20.0,25,3.2519197,6.6076605,17500.0,21918.75,0.09999999999999999,4418.75,25.833750000000002,-1.375,36.25,2.5,2.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858ece586263020158696870092f98,2,10000.0,11500.0,15,1,1500.0,15.0,24,3.3759467000000005,6.571126700000001,10000.0,13000.0,0.08,3000.0,30.0,3.0,33.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858edf55ca17ba0155d58ee8d43f6a,2,10000.0,11500.0,15,1,1500.0,15.0,36,3.8612355000000003,7.4148631,10000.0,13000.0,0.08,3000.0,30.0,-1.0,29.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8a858ee55cb156e6015cbd3d5e3555c2,2,10000.0,11500.0,15,1,1500.0,15.0,32,3.4436583,6.4324727,10000.0,11500.0,0.04,1500.0,15.0,-1.0,14.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858eed5a42df95015a45e2fcac6aa9,6,30000.0,34500.0,30,1,4500.0,15.0,33,3.5656116,6.5682135,14000.0,17600.0,0.08,3600.0,27.0,-2.0,29.0,2.6,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858efe5bca0a81015bca60dfdc14bb,2,10000.0,13000.0,30,1,3000.0,30.0,40,3.9622182999999995,7.45945,10000.0,11500.0,0.04,1500.0,15.0,-2.0,14.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f0d5ca1cf54015ca237f4843b09,3,10000.0,13000.0,30,1,3000.0,30.0,28,3.2924702000000003,6.5211407,10000.0,13000.0,0.08,3000.0,30.0,-21.5,9.0,1.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f1a5bd828f9015bd85e04b824f8,3,10000.0,13000.0,30,0,3000.0,30.0,39,3.3314296000000003,6.459007499999999,10000.0,13000.0,0.08,3000.0,30.0,-3.5,26.5,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f365c83961c015c83a6989c054c,2,10000.0,13000.0,30,0,3000.0,30.0,36,8.559375,11.992633300000001,10000.0,13000.0,0.08,3000.0,30.0,0.0,30.0,4.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f475c11bc72015c1241c5e8477f,3,10000.0,13000.0,30,1,3000.0,30.0,33,5.0376864999999995,7.837888900000001,10000.0,13000.0,0.08,3000.0,30.0,-0.5,32.5,3.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f505ca7b434015cab87f6cb61ed,2,10000.0,13000.0,30,1,3000.0,30.0,28,3.4169318,6.4425101,10000.0,11500.0,0.04,1500.0,15.0,-3.0,13.0,4.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f5856373f8801564a639d9d6aba,11,30000.0,34500.0,30,1,4500.0,15.0,28,3.418587,6.4420573,22000.0,25730.0,0.076,3730.0,18.701,-1.6,27.2,2.6,1.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f665c2142a0015c2eceb8672f3f,3,10000.0,13000.0,30,0,3000.0,30.0,39,3.5185101999999997,6.663203500000001,10000.0,12250.0,0.06,2250.0,22.5,-2.5,20.0,0.5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858f6e5cb16eb9015cba9514502da3,2,10000.0,13000.0,30,1,3000.0,30.0,32,7.4808490999999995,9.0684754,10000.0,11500.0,0.04,1500.0,15.0,-4.0,11.0,0.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f795896e56b0158a52e3f196868,10,25000.0,27500.0,30,1,2500.0,10.0,25,5.5848005,7.168072500000001,19444.444444444445,22916.666666666668,0.08,3472.222222222222,21.333333333333332,-7.222222222222222,23.555555555555557,3.888888888888889,1.7777777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8a858f845d13beed015d161cb56d72d7,2,10000.0,11500.0,15,1,1500.0,15.0,41,7.358679700000001,8.9866701,10000.0,11500.0,0.04,1500.0,15.0,-3.0,15.0,4.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f98560bbe110156217f2b324081,2,10000.0,13000.0,30,1,3000.0,30.0,25,3.1257478,6.494549500000001,10000.0,13000.0,0.08,3000.0,30.0,12.0,42.0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8a858fa154daefc00154de1b445805fa,10,40000.0,44000.0,30,1,4000.0,10.0,38,7.0426503,4.8005818,27222.222222222223,31300.0,0.08888888888888888,4077.777777777778,18.112222222222222,-3.6666666666666665,28.555555555555557,2.0,1.7777777777777777,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fb4563228d201563e3b46c90a86,2,10000.0,11500.0,15,1,1500.0,15.0,48,3.3720347999999998,6.5415485,10000.0,13000.0,0.08,3000.0,30.0,0.0,30.0,3.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fbd5cd6054a015cda142858051a,2,10000.0,11500.0,15,1,1500.0,15.0,32,7.104855499999999,5.5935137,10000.0,13000.0,0.08,3000.0,30.0,-8.0,24.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858fc75cd62882015ce320d4b64f4d,2,10000.0,13000.0,30,1,3000.0,30.0,43,5.7550617,5.5649883,10000.0,13000.0,0.08,3000.0,30.0,-22.0,9.0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858fcd56b9f22c0156d8afaef02fd8,5,10000.0,13000.0,30,1,3000.0,30.0,25,3.1379740000000003,6.679102900000001,10000.0,13000.0,0.08,3000.0,30.0,16.25,46.75,2.75,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858fd55577e87601557eb6810f1310,9,30000.0,34500.0,30,1,4500.0,15.0,33,3.8005112000000003,7.413359900000001,21875.0,25734.375,0.08,3859.375,20.06375,-1.125,30.75,1.75,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fda5d37b00c015d3ba42a19619e,2,10000.0,13000.0,30,1,3000.0,30.0,31,3.4329563999999997,6.4596443,10000.0,11500.0,0.04,1500.0,15.0,-8.0,10.0,6.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f525ba5119c015ba5a39b6c5444,3,10000.0,11500.0,15,1,1500.0,15.0,34,3.3546256000000003,6.5978906,10000.0,12250.0,0.06,2250.0,22.5,-8.5,14.0,1.0,2.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f615591c2cc015598dface34f3a,10,30000.0,39000.0,60,1,9000.0,30.0,27,8.5774688,7.7122482,19444.444444444445,23461.11111111111,0.08,4016.6666666666665,20.741111111111106,0.0,30.666666666666668,2.0,1.2222222222222223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f675c1c43bc015c209f0e59388c,3,15000.0,18375.0,30,1,3375.0,22.5,36,3.329671,7.132825099999999,10000.0,13000.0,0.08,3000.0,30.0,-1.0,29.5,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f7d5ab3ca4b015ab5184798706a,3,10000.0,13000.0,30,1,3000.0,30.0,29,3.8677027,7.3601827,10000.0,13000.0,0.08,3000.0,30.0,17.5,54.0,4.5,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f8a558227f20155862e521949ca,8,20000.0,24500.0,30,0,4500.0,22.5,32,5.2143903,7.2626867,14285.714285714286,17514.285714285714,0.07428571428571429,3228.5714285714284,23.642857142857142,0.8571428571428571,29.142857142857142,2.142857142857143,2.2857142857142856,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f905c06a9c0015c0c8fca8c6706,3,10000.0,13000.0,30,1,3000.0,30.0,32,3.8527746,7.3144127999999995,10000.0,12250.0,0.06,2250.0,22.5,-12.0,10.5,5.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858f9d5668e3f101567827de3b11f2,5,20000.0,24500.0,30,0,4500.0,22.5,30,3.3547928,6.506735,12500.0,14550.0,0.05,2050.0,17.6875,-8.5,11.0,1.5,1.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fa154e2912f0154eee022676b1c,5,10000.0,11500.0,15,1,1500.0,15.0,26,7.469935,9.064428300000001,10000.0,12250.0,0.060000000000000005,2250.0,22.5,3.75,27.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858fa55acd8061015ad15eb8b47940,4,20000.0,24500.0,30,1,4500.0,22.5,29,8.3475513,4.9696443,10000.0,13000.0,0.08,3000.0,30.0,-1.3333333333333333,29.0,2.6666666666666665,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8a858fb15a41784f015a41921e4c142b,7,30000.0,34500.0,30,1,4500.0,15.0,37,3.3524577000000004,6.66905,13333.333333333334,15020.833333333334,0.04,1687.5,13.125,-6.5,8.833333333333334,2.5,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fbb5bf26814015bf27f571811dd,3,10000.0,11500.0,15,0,1500.0,15.0,38,3.2871067000000003,6.666404300000001,10000.0,12250.0,0.06,2250.0,22.5,-3.0,20.0,3.5,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858fc75cd62882015ce3990b726a9b,2,10000.0,11500.0,15,1,1500.0,15.0,35,3.3582277,6.6174485,10000.0,11500.0,0.04,1500.0,15.0,-11.0,5.0,3.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fcf5b39c3ba015b3b269d573d36,6,20000.0,24500.0,30,1,4500.0,22.5,36,3.2472058999999995,6.5343976999999995,12000.0,14025.0,0.048,2025.0,15.75,-1.0,17.0,2.6,2.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858fd95c3b5bca015c43d710a059bb,3,10000.0,11500.0,15,0,1500.0,15.0,29,3.3088565,7.152404700000001,10000.0,11500.0,0.04,1500.0,15.0,4.5,21.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8a858fe756939bbb0156993f3dda2d08,10,30000.0,33000.0,30,1,3000.0,10.0,40,3.3511981,6.6308698,20555.555555555555,24166.666666666668,0.07555555555555554,3611.1111111111113,19.741111111111113,-6.555555555555555,22.666666666666668,2.4444444444444446,1.2222222222222223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a858fef570f30e501572962ab8f7a1f,10,20000.0,24500.0,30,0,4500.0,22.5,36,8.8621398,9.957574800000002,16666.666666666668,20100.0,0.07555555555555554,3433.3333333333335,21.333333333333332,-3.0,24.11111111111111,2.111111111111111,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8a858ff556236fa801562d3353964355,2,10000.0,13000.0,30,1,3000.0,30.0,28,3.3619079,6.5184153,10000.0,13000.0,0.08,3000.0,30.0,14.0,44.0,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
